,PredictedValueSimpleModel
10993,465187.2
10994,245864.47
10995,101073.94
10996,438322.53
10997,-65176.03
10998,168689.31
10999,323983.4
11000,351573.88
11005,8075039.5
11006,4184610.0
11007,3777446.0
11008,770602.25
11009,3482103.2
11010,267681.84
11011,7566837.5
11012,3515187.8
11013,5915711.0
11014,1386528.9
11015,6440201.0
11016,3699834.0
11017,1960363.8
11018,3418249.5
11019,8870646.0
11020,11752077.0
11021,2012151.9
11022,2458283.2
11023,13000156.0
11024,3204684.2
11025,13952734.0
11026,10780629.0
11027,4283175.5
11028,7189478.0
11029,16081866.0
11030,2312612.2
11034,6674757.5
11035,5898338.0
11036,3022935.8
11037,1696247.8
11038,5091231.5
11039,7254956.0
11040,5905418.0
11041,2411287.8
11042,3995006.0
11043,2017694.0
11044,5671039.0
11045,3242257.0
11046,1897149.9
11047,7578813.0
11048,6211020.0
11049,3504032.5
11050,4350848.5
11051,4895652.5
11052,5215097.5
11053,7444810.0
11054,1603420.9
11055,1436736.8
11056,1726558.2
11057,402493.34
11058,2206909.2
11062,3881242.5
11063,1217490.0
11064,1915846.8
11065,2929491.8
11066,1541718.2
11067,3392697.2
11068,837969.44
11069,2431169.8
11070,1052695.2
11071,3226057.0
11072,2897248.5
11073,2958756.8
11074,9157711.0
11075,2133799.5
11076,2375917.0
11077,2151902.2
11078,3250111.2
11079,3523794.0
11080,6922999.0
11081,2321662.2
11082,2800949.8
11083,2157777.5
11084,7363177.5
11088,7836611.5
11089,1658754.4
11090,1254436.8
11091,643787.2
11092,2070756.0
11093,3126138.2
11094,2300035.5
11095,429788.12
11096,3373715.0
11097,1205172.1
11098,987905.75
11099,2460015.5
11100,973479.2
11101,2203926.8
11102,362717.47
11103,2465851.2
11104,-648351.7
11105,94778.586
11106,2288907.0
11107,7534363.5
11108,1645856.4
11109,2078645.1
11110,2551426.0
11115,2510522.5
11116,3113471.8
11117,2154257.2
11118,2055443.9
11119,1710844.5
11120,2214419.5
11121,1715691.4
11122,2923158.5
11123,2681870.0
11124,2439792.0
11125,1635784.2
11126,1570386.5
11127,3010321.5
11128,3256256.2
11129,3041399.0
11130,1517164.2
11131,3471508.0
11132,3379432.5
11133,3195006.2
11134,3187156.0
11135,2647435.2
11139,1821780.8
11140,972073.9
11141,659791.44
11142,1599396.9
11143,752933.6
11144,589907.25
11145,465492.0
11146,2291693.8
11147,706788.3
11148,755997.7
11149,3139991.8
11150,5252297.5
11151,935925.56
11152,749095.8
11153,859788.0
11154,4470483.0
11155,1025499.1
11156,629366.5
11157,2469341.5
11158,1171015.6
11159,937488.5
11163,2996985.5
11164,5440168.0
11165,645599.25
11166,949717.25
11167,521895.38
11168,995188.6
11169,563164.2
11170,335974.44
11171,1830339.0
11172,1134944.0
11173,1987.4524
11174,3607560.5
11175,1088496.9
11176,570171.7
11177,2472892.5
11178,763040.6
11179,1164881.5
11180,1018607.9
11181,1214782.0
11182,938124.9
11183,583994.7
11184,411913.22
11189,515103.9
11190,1063613.4
11191,589907.25
11192,521484.38
11193,734975.3
11194,1566613.6
11195,704660.25
11196,1632772.2
11197,1158430.2
11198,2714186.5
11199,801620.9
11200,234387.16
11201,804684.8
11202,2213924.0
11203,1172413.2
11204,795638.8
11205,1235922.8
11206,2051368.2
11207,773492.7
11208,1318048.4
11213,1304024.9
11214,1338349.1
11215,752933.6
11216,513587.3
11217,775264.3
11218,843042.1
11219,765593.4
11220,1059565.5
11221,688102.4
11222,779798.1
11223,1264962.6
11224,691129.44
11225,2781946.8
11226,952558.75
11227,857734.75
11228,486025.8
11229,1011714.94
11230,2101867.8
11231,4231478.5
11232,979935.75
11236,-558820.7
11237,1264462.8
11238,508902.78
11239,1185477.5
11240,2326566.5
11241,1891037.2
11242,771397.56
11243,116028.234
11244,1778721.1
11245,1166748.2
11246,1924594.6
11247,580576.44
11248,991511.6
11249,570582.6
11250,2210303.2
11251,3416674.2
11252,1436960.4
11253,629366.5
11254,590786.25
11258,694353.25
11259,1254230.1
11260,946658.06
11261,1002000.44
11262,687657.3
11263,1582573.5
11264,527461.0
11265,833893.44
11266,1226639.8
11267,589907.25
11268,848104.3
11269,466588.03
11270,466588.03
11271,390175.66
11272,883685.9
11273,714353.4
11274,2021836.9
11275,1318220.8
11276,515702.5
11277,1020648.2
11278,1213234.2
11279,2322248.8
11280,1295530.5
11281,1075510.0
11286,1396213.9
11287,589907.25
11288,942824.44
11289,859266.56
11290,533914.8
11291,1178977.2
11292,283082.16
11293,527461.0
11294,1187823.4
11295,1871041.1
11296,722291.8
11297,-123061.69
11298,1121682.9
11299,560475.75
11300,466588.03
11301,-189763.22
11302,1365011.6
11303,-74374.45
11304,877938.3
11305,601804.06
11306,1025499.1
11307,1064079.4
11308,-1335184.6
11309,1011538.4
11310,866905.6
11311,658798.0
11315,714353.4
11316,1429970.4
11317,743649.8
11318,437338.6
11319,589725.2
11320,1420527.4
11321,108937.33
11322,1994575.2
11323,866960.56
11324,337857.94
11325,429788.12
11326,1355728.0
11327,768765.44
11328,1994575.2
11329,349047.53
11330,4079899.0
11331,946320.06
11332,708931.44
11333,1362028.4
11334,1302191.1
11335,1132504.1
11336,979076.0
11337,629366.5
11338,685485.06
11339,1543285.1
11340,3209007.0
11341,590786.25
11342,1091798.1
11343,506229.28
11347,871957.8
11348,482904.22
11349,584807.9
11350,752933.6
11351,551144.94
11352,495152.38
11353,304933.72
11354,712817.94
11355,726207.3
11356,775264.3
11357,910185.2
11358,437338.6
11359,366317.16
11360,466588.03
11361,1973574.0
11362,2391422.2
11363,865087.56
11364,812493.56
11365,1744070.4
11366,848688.9
11367,658798.0
11368,1120790.9
11369,812540.56
11370,983401.2
11371,736423.7
11377,942824.44
11378,869985.94
11379,551327.0
11380,619156.7
11381,560475.75
11382,-31266.006
11383,624496.3
11384,600486.44
11385,851128.75
11386,468779.97
11387,391207.9
11388,577616.56
11389,953728.9
11390,365478.47
11391,589907.25
11392,362717.47
11393,560475.75
11394,830870.25
11395,693135.1
11396,1275327.0
11397,942432.7
11398,659971.94
11399,734737.3
11400,898877.8
11401,819257.3
11402,3288152.5
11403,629366.5
11408,485854.47
11409,671722.2
11410,775264.3
11411,1343366.4
11412,398346.84
11413,1267597.2
11414,672382.0
11415,533732.75
11416,755638.6
11417,527461.0
11418,957245.7
11419,527461.0
11420,2001474.1
11421,1865398.0
11422,752933.6
11423,482904.22
11424,920980.7
11425,1098442.8
11426,396689.2
11427,918775.94
11428,1098830.9
11429,620217.75
11430,1750499.2
11431,658798.0
11432,554745.25
11433,1028451.5
11437,1164604.8
11438,548236.0
11439,942824.44
11440,182067.9
11441,855534.44
11442,1536950.4
11443,345642.97
11444,1174744.2
11445,741749.4
11446,193494.22
11447,725964.6
11448,779616.0
11449,589725.2
11450,658798.0
11451,777822.2
11452,649467.2
11453,936884.06
11454,658798.0
11455,660679.6
11456,747416.1
11460,1071592.5
11461,743602.8
11462,911526.94
11463,1472782.9
11464,1069638.0
11465,811304.94
11466,823324.2
11467,921934.75
11468,498211.53
11469,192383.22
11470,2599211.8
11471,1187819.0
11472,560475.75
11473,752933.6
11474,560475.75
11475,-123061.69
11476,485854.47
11477,1224546.2
11478,859992.2
11479,975566.6
11480,1257765.6
11481,562348.06
11482,431704.97
11483,889784.1
11484,658798.0
11488,245864.47
11489,790194.0
11490,519282.28
11491,198871.3
11492,1077786.1
11493,122727.25
11494,477093.28
11495,371222.2
11496,557862.6
11497,87243.53
11498,122727.25
11499,682308.6
11500,682308.6
11501,543222.25
11502,448429.5
11503,2622077.5
11504,482576.66
11505,656584.25
11506,344186.9
11507,474184.6
11508,399945.5
11509,474184.6
11510,253183.42
11511,153037.6
11512,718912.9
11513,912603.7
11514,828391.94
11515,62886.62
11519,405053.22
11520,207284.22
11521,409393.06
11522,478564.0
11523,39416.117
11524,-132543.22
11525,994435.25
11526,-69775.17
11527,-177109.47
11528,135488.36
11529,-106870.73
11530,52301.445
11531,433889.53
11532,133296.39
11533,744605.75
11534,-35926.598
11535,-132543.22
11536,2029927.4
11537,16763.695
11538,224503.97
11539,527775.4
11540,-51592.82
11541,399563.34
11542,301181.44
11543,497929.5
11547,916165.0
11548,465187.2
11549,-353009.2
11550,315513.66
11551,409802.44
11552,972762.5
11553,337343.25
11554,207269.55
11555,175679.06
11556,171243.12
11557,483403.72
11558,606549.9
11559,235691.66
11560,373509.3
11561,191617.84
11562,981762.9
11563,803276.06
11564,507213.22
11565,305606.72
11566,305606.72
11567,-13645.945
11568,40686.71
11569,398727.47
11570,-77945.03
11571,-61432.887
11577,-176424.31
11578,-82536.69
11579,222757.81
11581,-31954.332
11582,131114.47
11583,245864.47
11584,-148834.06
11585,-82536.69
11587,-53287.25
11588,-82536.69
11589,122727.25
11591,-33849.473
11592,204443.38
11594,1183011.6
11595,-13645.945
11597,346553.16
11602,580643.0
11603,429038.88
11604,275296.2
11605,133296.39
11606,-132543.22
11608,-407632.72
11609,174844.45
11610,-238531.69
11611,60281.016
11612,218302.19
11613,454154.4
11614,156542.14
11615,-121116.91
11616,-3782.2053
11617,171243.12
11618,171414.42
11619,468632.97
11620,634861.44
11621,240133.84
11622,20354.438
11623,-100321.86
11627,-53287.25
11629,1278077.8
11630,-82536.69
11631,-82536.69
11632,384894.72
11633,262539.84
11634,344059.94
11635,529610.44
11636,657462.8
11637,409264.8
11638,2653.633
11640,265965.25
11642,345360.8
11643,1421589.8
11644,179869.16
11645,15603.498
11650,-231695.55
11653,2653.633
11654,-26595.781
11656,354420.03
11657,-138529.28
11658,297444.44
11659,275114.0
11660,171243.12
11661,2653.633
11662,-533917.9
11663,399607.25
11664,22091.434
11665,-33849.473
11666,219930.34
11667,615121.4
11668,-107533.59
11670,507213.22
11671,301181.44
11672,179869.16
11676,226964.19
11678,-26595.781
11679,354235.62
11680,278750.3
11681,-53287.25
11682,1222085.2
11683,-215056.31
11684,-144982.97
11685,108796.94
11686,-82536.69
11687,-26595.781
11688,-82536.69
11690,107961.99
11691,222810.23
11694,-33849.473
11695,-263820.7
11696,269383.3
11698,-52226.188
11699,-13645.945
11700,581521.94
11704,538386.9
11705,28411.412
11706,57660.844
11707,10166.711
11708,248553.0
11709,404095.53
11710,342788.9
11711,402944.4
11712,399742.28
11713,759501.2
11714,37203.758
11715,580643.0
11716,743669.3
11717,-145467.47
11718,207284.22
11719,236715.81
11720,513874.4
11721,487009.75
11722,-116888.58
11723,649533.75
11724,1096415.1
11725,588173.0
11726,313026.9
11727,459152.4
11728,300507.34
11729,572916.44
11730,126551.56
11734,732743.4
11735,438322.53
11736,232375.44
11737,245864.47
11738,245864.47
11739,521007.2
11740,180723.31
11741,183600.16
11742,56728.516
11743,651973.6
11744,651973.6
11745,433889.53
11746,281320.97
11747,-708197.8
11748,438322.53
11749,1187422.2
11750,467571.97
11751,304545.53
11752,1008839.8
11753,171243.12
11754,330008.16
11755,353232.75
11756,610953.5
11757,-254650.72
11758,286075.1
11759,40529.195
11760,566951.5
11761,128938.97
11767,438322.53
11768,438322.53
11769,84147.03
11770,219303.56
11771,219303.56
11772,344059.94
11773,183600.16
11774,-103843.64
11775,48106.047
11777,512616.5
11778,275296.2
11779,71971.016
11780,487009.75
11781,502841.62
11782,232917.2
11783,536462.94
11784,13944.408
11785,344186.9
11786,276175.2
11787,170111.11
11791,236715.81
11792,465187.2
11793,465187.2
11794,122727.25
11795,275296.2
11796,-82536.69
11797,933676.44
11798,-224684.03
11799,-8084.4263
11800,44959.65
11801,465187.2
11802,-132543.22
11803,438322.53
11804,628213.4
11805,628213.4
11806,171243.12
11807,285403.1
11808,676900.6
11809,344186.9
11810,697104.1
11811,305606.72
11812,381509.12
11813,339087.53
11814,547342.3
11815,314755.34
11819,9840340.0
11820,2504697.0
11821,1886833.2
11822,-232809.4
11823,15846752.0
11824,4075321.8
11825,7038070.0
11826,2428282.8
11827,19173032.0
11828,14717222.0
11829,6422327.5
11830,17526214.0
11831,3047463.2
11832,10229081.0
11833,2284584.8
11834,21661044.0
11835,6593424.5
11836,5231428.5
11837,2137577.0
11838,4295831.5
11842,8817639.0
11843,2419477.2
11844,1485241.5
11845,1956955.9
11846,526307.6
11847,127921.64
11848,2165583.5
11849,1163534.0
11850,2750273.2
11851,3297036.2
11852,1939588.5
11853,7732461.0
11854,3218781.5
11855,3297036.2
11856,1378204.4
11857,983894.06
11858,3896701.5
11859,2537649.5
11860,7949475.0
11861,2267445.0
11862,4777288.0
11863,590393.56
11864,436503.9
11868,2506877.2
11869,1561723.0
11870,1253370.1
11871,1212946.5
11872,2462705.0
11873,2246056.8
11874,1061932.0
11875,924069.4
11876,8077562.5
11877,3863872.5
11878,3489765.8
11879,2687908.8
11880,4671686.5
11881,9137430.0
11882,4859499.5
11883,2803495.0
11884,3169612.5
11885,5877227.0
11886,2551892.0
11887,1900504.4
11890,6976846.5
11891,2482782.0
11892,2222994.8
11893,1115637.8
11894,1837365.1
11895,810386.56
11896,989289.3
11897,1236007.5
11898,1273342.0
11899,1280234.8
11900,1029405.56
11901,5924482.5
11902,5548936.5
11903,1322078.9
11904,3302670.8
11905,1492431.9
11906,1778778.8
11907,1088965.4
11908,792636.75
11909,4973396.0
11910,577436.8
11913,4900011.0
11914,1351923.5
11915,2457889.0
11916,1186301.9
11917,-189763.22
11918,1334511.2
11919,1798160.9
11920,74725.69
11921,1198948.2
11922,1082004.5
11923,1598583.6
11924,1871052.2
11925,4104128.2
11926,6492228.0
11927,4855208.0
11928,8131661.0
11929,3247051.0
11930,1192004.1
11931,-115329.26
11932,3853746.8
11933,1636165.8
11934,4969539.0
11935,541447.3
11940,904513.94
11941,3265327.2
11942,537727.1
11943,339430.9
11944,300438.78
11945,640859.7
11946,455896.1
11947,1672362.5
11948,559683.3
11949,-249502.77
11950,6905165.5
11951,2175215.5
11952,1159838.6
11953,905272.6
11954,-189763.22
11955,4375610.5
11956,5928136.5
11957,4234580.0
11958,9573412.0
11959,1852623.1
11960,3875841.0
11961,2472605.0
11962,1113881.2
11963,16701.867
11966,3071898.8
11967,412391.5
11968,972516.25
11969,1657193.4
11970,785277.6
11971,3261284.8
11972,276572.9
11973,255363.0
11974,5661339.0
11975,1165457.5
11976,3641270.2
11977,570469.2
11978,130718.24
11979,-211204.03
11980,745357.44
11981,228939.88
11982,2740364.5
11983,668609.1
11984,797470.56
11985,2343921.2
11986,476333.4
11987,951213.1
11991,2754090.8
11992,3491760.2
11993,407442.72
11994,505192.56
11995,478773.34
11996,761339.6
11997,2240269.0
11998,-66436.37
11999,1144057.1
12000,724211.44
12001,1071039.2
12002,339019.1
12003,141672.42
12004,446799.2
12005,606435.6
12006,717560.5
12007,446901.78
12008,2664926.5
12009,1327433.5
12010,659325.3
12011,536153.3
12012,505582.84
12016,859878.06
12017,760359.75
12018,570469.2
12019,447798.97
12020,597333.44
12021,1277849.4
12022,703390.2
12023,464390.0
12024,1234661.5
12025,-376262.66
12026,1066503.9
12027,1150604.0
12028,1259044.9
12029,3137113.0
12030,792650.9
12031,98296.93
12032,426698.3
12033,32345.594
12034,68493.89
12035,2348158.5
12036,476333.4
12037,796610.75
12041,1005595.25
12042,-132203.19
12043,654902.2
12044,254873.9
12045,850925.4
12046,407148.12
12047,611754.0
12048,-92092.53
12049,599718.6
12050,1318887.6
12051,407442.72
12052,-123061.69
12053,398111.97
12054,813136.9
12055,435033.22
12056,368862.53
12057,2632185.5
12058,760359.75
12059,622196.7
12060,668609.1
12061,710938.94
12062,333700.4
12063,753850.06
12064,2195590.2
12065,609838.8
12066,776992.2
12067,323764.72
12072,368862.53
12073,570469.2
12074,-197762.11
12075,597333.44
12076,543726.1
12077,795724.6
12078,478773.34
12079,644522.44
12080,1630054.6
12081,698288.5
12082,1384840.1
12083,590434.56
12084,436692.16
12085,592234.06
12086,303389.9
12087,521996.7
12088,604773.0
12089,89222.586
12090,845210.7
12091,639359.7
12092,783485.94
12093,600779.44
12094,867013.6
12095,476333.4
12096,685828.56
12100,700753.5
12101,508664.66
12102,294059.1
12103,-856142.44
12104,2198888.5
12105,986239.3
12106,632515.75
12107,-92092.53
12108,-66436.37
12109,760359.75
12110,859878.06
12111,1677581.8
12112,254873.9
12113,744465.5
12114,739333.8
12115,897532.7
12116,998217.75
12117,1004055.6
12118,323764.72
12119,666950.25
12120,430589.8
12121,650970.6
12125,739333.8
12126,755260.4
12127,658089.94
12128,549954.06
12129,501688.12
12130,286315.47
12131,969038.06
12132,789609.2
12133,570469.2
12134,724211.44
12135,329688.28
12136,1577492.5
12137,579050.25
12138,1029791.5
12139,651379.06
12140,632156.2
12141,670736.44
12142,485379.38
12143,353014.16
12144,668609.1
12145,437753.22
12146,471233.97
12147,864554.94
12150,651428.75
12151,698565.25
12152,1086504.9
12153,726636.44
12154,229671.56
12155,11029.486
12156,342119.5
12157,586454.5
12158,277166.94
12159,323855.66
12160,254873.9
12161,531889.0
12162,368862.53
12163,272093.44
12164,398111.97
12165,407442.72
12166,407442.72
12167,619156.4
12168,3031287.2
12169,1933894.0
12170,639359.7
12171,681507.44
12172,668609.1
12173,466688.16
12174,446901.78
12178,561138.3
12179,368862.53
12180,1674613.8
12181,407442.72
12182,590434.56
12183,634007.06
12184,668218.94
12185,-56389.367
12186,2414014.8
12187,59531.234
12188,368862.53
12189,698288.5
12190,570469.2
12191,592234.06
12192,3160597.5
12193,493280.7
12194,1324442.4
12195,720137.4
12196,337162.84
12197,168256.11
12198,600779.44
12199,668609.1
12200,1155753.9
12201,3904217.5
12202,720087.7
12203,795147.9
12206,407442.72
12207,378011.1
12208,592234.06
12209,189807.1
12210,-396.89215
12211,342119.5
12212,535613.5
12213,231888.28
12214,979343.56
12215,570469.2
12216,531889.0
12217,25259.312
12218,690482.0
12219,378011.1
12220,282464.66
12221,362987.66
12222,759372.75
12223,476333.4
12224,666950.25
12225,681689.56
12226,639359.7
12227,121740.31
12228,426440.16
12232,1707600.1
12233,399742.28
12234,345338.6
12235,122727.25
12236,-908181.56
12237,171243.12
12238,3085288.0
12239,616541.56
12240,1322790.8
12241,-63284.305
12242,332136.1
12243,-165575.81
12244,759021.5
12245,275114.0
12246,83611.24
12247,465794.9
12248,1238358.9
12249,294551.78
12250,323983.4
12251,937948.9
12252,240133.84
12253,-123512.07
12254,497929.5
12255,339087.53
12256,167344.44
12257,-13645.945
12258,1259422.5
12259,1119916.4
12260,492783.03
12261,468632.97
12265,628213.4
12266,-19104.684
12267,465187.2
12268,30483.203
12269,219303.56
12270,162309.7
12271,536517.75
12272,429038.88
12273,48106.047
12274,-132543.22
12275,-145467.47
12276,428074.47
12277,-82536.69
12278,136655.38
12279,236715.81
12280,628213.4
12281,628213.4
12282,465187.2
12283,487009.75
12284,487009.75
12285,77098.625
12286,344004.78
12287,373436.34
12288,353089.72
12289,697104.1
12293,494436.62
12294,788772.75
12295,275296.2
12296,159879.25
12297,-1171142.4
12298,438322.53
12299,409802.44
12300,382330.06
12301,783635.56
12302,154168.56
12303,245864.47
12304,151976.6
12305,-82536.69
12306,159879.25
12307,-83855.95
12308,513874.4
12309,323983.4
12310,649533.75
12311,-249827.62
12312,-37996.477
12313,624564.3
12314,280008.75
12315,440577.97
12316,116996.766
12320,275296.2
12321,236715.81
12322,-493958.1
12323,-106887.16
12324,219303.56
12325,-66161.29
12326,343749.8
12327,95984.2
12328,220922.78
12329,84147.03
12330,275296.2
12331,275114.0
12332,236715.81
12333,304545.53
12334,-126919.3
12335,275296.2
12336,438322.53
12337,448429.5
12338,477543.9
12339,567969.5
12340,334856.16
12341,373436.34
12342,-52226.188
12343,314755.34
12344,300507.34
12345,507213.22
12346,305606.72
12347,507213.22
12348,314755.34
12349,191617.84
12353,438322.53
12354,299446.1
12355,-106887.16
12356,375876.22
12357,346626.78
12358,-198583.0
12359,-224238.9
12360,438322.53
12361,207007.03
12362,-857379.3
12363,218302.19
12364,236715.81
12365,513874.4
12366,322142.28
12367,-58199.938
12368,711896.4
12369,191617.84
12370,507213.22
12371,468497.94
12372,339087.53
12373,191617.84
12377,467571.97
12378,19475.527
12379,438322.53
12380,219303.56
12381,219303.56
12382,343614.78
12383,425048.4
12384,346626.78
12385,438322.53
12386,467571.97
12387,467571.97
12388,270196.66
12389,275296.2
12390,275114.0
12391,245864.47
12392,207284.22
12393,220080.95
12394,475901.88
12395,323983.4
12396,368336.97
12397,507213.22
12398,84539.61
12399,468632.97
12400,276175.2
12404,493385.3
12405,-106887.16
12406,467571.97
